architecture,run,trial,val_acc,test_acc,train_seed,lr,weight_decay,warmup_ratio,num_epochs,selected_by_val,selected_by_test
mobilebert,10,21,42.962542565266745,42.14407260351673,1352629397,7.291901955962136e-06,0.036163859247455,0.1905486974097497,10,,
mobilebert,10,22,74.23382519863792,74.70221213840045,95027678,1.0115169211026108e-05,0.0146013847834043,0.0749360986791999,8,,
mobilebert,10,23,70.3178206583428,71.07203630175836,854763968,6.123449185663561e-06,0.0037415032774345,0.0459117848218979,10,,
mobilebert,10,24,77.8660612939841,79.35337492909812,1907893738,1.1342502277328456e-05,0.0017522314921086,0.0748644902334527,6,,
mobilebert,10,25,30.53348467650397,30.17583664208735,772459994,1.0182692144940358e-05,0.014260872919477,0.0148457747138208,5,,
mobilebert,10,26,81.27128263337117,82.35961429381736,746515495,2.208626988220608e-05,0.0267292693646377,0.0605505514023274,7,,
mobilebert,10,27,82.69012485811578,82.69994327850256,1296839815,6.956319729348268e-05,0.017582648527247,0.1425159881886526,7,,
mobilebert,10,28,81.8955732122588,82.01928530913216,1323442001,2.89179982203942e-05,5.924431270528949e-05,0.1282696795589735,8,,
mobilebert,10,29,81.38479001135073,81.67895632444697,1977855182,6.52269887317207e-05,0.0310522898774796,0.0159332784167043,4,,
mobilebert,11,0,30.659840728100114,29.39169982944855,581832703,1.0043365584792343e-05,0.0002602568071517,0.1079974639180311,10,,
mobilebert,11,1,83.16268486916951,83.05855599772597,1898920463,5.432519279429538e-05,6.13871624259626e-05,0.1123830399204297,6,,
mobilebert,11,2,82.76450511945393,83.00170551449688,94450739,3.381144330247441e-05,0.0337090673004439,0.1936254567937489,7,,
mobilebert,11,3,82.65073947667804,83.51335986355885,1088771338,6.40893369459317e-05,0.0056866103524136,0.0823881809198655,5,,
mobilebert,11,4,44.59613196814562,43.4906196702672,616964453,1.3570171939664404e-05,2.233690454992428e-05,0.1691519609161154,5,,
mobilebert,11,5,82.08191126279864,81.46674246731098,1984753333,1.3143259608593272e-05,0.0003422249319511,0.1823166544634835,7,,
mobilebert,11,6,82.3094425483504,83.11540648095509,159483952,2.27582258994732e-05,0.0445419945284797,0.1623373990061918,9,,
mobilebert,11,7,83.2764505119454,83.62706083001706,774075857,5.657278799663242e-05,0.0132004488901458,0.1171891459781425,9,,
mobilebert,11,8,82.8782707622298,83.45650938032973,781846397,5.5561302571282217e-05,0.0751370621553393,0.027502487164791,4,,
mobilebert,11,9,82.0250284414107,80.8982376350199,1608037406,1.0888412251990054e-05,0.0009754533819193,0.0669964678040353,10,,
mobilebert,11,10,83.44709897610922,83.39965889710062,590954631,3.427104255545471e-05,0.0146105457943445,0.1324089391800177,9,,
mobilebert,11,11,83.16268486916951,81.92154633314384,503142863,2.294288757104409e-05,0.0001506912540478,0.0181982736222627,9,,
mobilebert,11,12,79.63594994311718,79.81807845366686,1913033996,2.850146213977586e-05,3.5220959680272e-05,0.1600126577899447,2,,
mobilebert,11,13,82.36632536973833,82.54690164866402,1648060270,5.161440403130483e-05,0.0249735540940709,0.1437297952224992,3,,
mobilebert,11,14,60.63708759954493,60.54576463899943,1183493577,7.331442231873598e-06,0.0001268378469091,0.1652673869471164,2,,
mobilebert,11,15,74.17519908987485,73.2234223990904,323051828,6.564956199713205e-06,5.856326698365252e-05,0.0639537726314222,5,,
mobilebert,11,16,83.04891922639364,83.45650938032973,1942541371,8.841505284534968e-05,0.0011867383803438,0.1273726702293473,5,,
mobilebert,11,17,80.94425483503981,79.93177942012507,1751243926,3.393096390006007e-05,5.491452585813313e-05,0.0438215210513705,2,,
mobilebert,11,18,77.7019340159272,77.54405912450255,1523221976,1.2151569986315758e-05,9.27890672357514e-05,0.1686127881726205,3,,
mobilebert,11,19,83.10580204778157,82.94485503126776,1147459269,8.569406991523655e-05,0.0071408595271281,0.057507448737193,4,,
mobilebert,11,20,83.16268486916951,83.51335986355885,1145324922,3.387668067115514e-05,0.0019872286398414,0.1419915413742953,8,,
mobilebert,11,21,71.84300341296928,71.0062535531552,866341884,7.269074149836056e-06,9.112590106667947e-05,0.1536697742373497,2,,
mobilebert,11,22,82.42320819112628,82.54690164866402,916919497,2.063578610509967e-05,0.0022423421932247,0.0986152594393344,9,,
mobilebert,11,23,79.86348122866895,79.363274587834,1447395174,1.0889379102328125e-05,0.0087512141379927,0.173188811963552,9,,
mobilebert,11,24,82.93515358361775,82.4900511654349,107349748,1.9506410232316703e-05,0.0011639550941238,0.17469164576701,9,,
mobilebert,11,25,83.10580204778157,83.34280841387152,1606868920,5.70254161559004e-05,0.0002340047267953,0.0187771299474381,5,,
mobilebert,11,26,63.42434584755404,62.194428652643545,362714553,1.6362559633414365e-05,0.023277565703927,0.1400679621534671,5,,
mobilebert,11,27,82.82138794084186,84.19556566230813,247793650,4.466238381255449e-05,0.0007250435493591,0.1705840553871463,5,,
mobilebert,11,28,81.6268486916951,81.86469584991472,976265214,1.4773137478745436e-05,2.2715686595547017e-05,0.0751653306095071,10,,
mobilebert,11,29,83.56086461888509,83.00170551449688,734725263,3.540123554610194e-05,1.571499712895711e-05,0.1690531211054124,5,,
mobilebert,12,0,68.13559322033899,65.78204404291361,1795405195,2.0628245623037808e-05,0.0008696931270757,0.1265477025657649,7,,
mobilebert,12,1,81.92090395480226,80.91473743647657,1569054428,5.490404597201079e-05,0.0058418183240481,0.1134048579160465,8,,
mobilebert,12,2,69.15254237288136,68.04065499717673,2003311077,6.657823356942247e-06,0.0270641187370621,0.1935014781033878,4,,
mobilebert,12,3,53.389830508474574,53.6420101637493,796267103,5.275026760753145e-06,0.0001889585787833,0.1792852518885394,4,,
mobilebert,12,4,82.48587570621469,81.14059853190288,416333517,6.204854412667786e-05,8.147146824462823e-05,0.1813673663990241,6,,
mobilebert,12,5,77.45762711864407,76.171654432524,1441245456,9.860080111693064e-06,7.788440720397432e-05,0.1532649310245335,4,,
mobilebert,12,6,81.24293785310735,78.99491812535291,1751302485,4.763559985995172e-05,0.0001310438214602,0.1552456500480556,2,,
mobilebert,12,7,81.69491525423729,80.51948051948052,953167442,9.42410375549076e-05,1.4440335995634263e-05,0.0417948793202109,3,,
mobilebert,12,8,59.49152542372882,58.15923207227555,903274025,1.0811028145794508e-05,0.080904085591951,0.0843638893270009,9,,
mobilebert,12,9,81.5819209039548,80.18068887634105,950186599,4.693315303840532e-05,0.0028040425298366,0.0809278860216174,3,,
mobilebert,12,10,81.9774011299435,81.30999435347262,1677057494,4.752377565027867e-05,3.43511628809172e-05,0.0166601719039821,9,,
mobilebert,12,11,82.54237288135593,80.46301524562394,1576024187,3.820065454676641e-05,0.0006547839779649,0.1120473908664977,6,,
mobilebert,12,12,67.62711864406779,65.2738565782044,259265929,6.646886432771089e-06,1.0626298562302929e-05,0.1066600112612802,2,,
mobilebert,12,13,74.80225988700565,72.78373800112931,731046433,6.194789997326375e-06,0.0257403394657666,0.1653626340639207,5,,
mobilebert,12,14,68.92655367231639,66.0643704121965,1701544600,5.3543574106224526e-06,2.40053630911637e-05,0.1529332964399865,9,,
mobilebert,12,15,81.86440677966101,80.23715415019763,1005481500,4.107056258932493e-05,2.8560135490629e-05,0.0732464167499576,10,,
mobilebert,12,16,82.31638418079096,81.14059853190288,359913323,6.469426175934201e-05,0.0147949436247999,0.1163755009677103,7,,
mobilebert,12,17,82.14689265536722,80.68887634105026,1975013914,6.151904340018445e-05,0.000401731563609,0.0977259046219531,4,,
mobilebert,12,18,81.69491525423729,80.68887634105026,1948847954,5.582854197207745e-05,0.0001944938692627,0.1109612152595406,8,,
mobilebert,12,19,78.98305084745763,77.01863354037268,1487184568,2.240046698892773e-05,8.966481692449566e-05,0.1001042165763269,3,,
mobilebert,12,20,78.92655367231639,76.73630717108978,2066523833,2.7033028423177478e-05,0.0001078023862715,0.074793137030402,2,,
mobilebert,12,21,62.82485875706215,60.81309994353472,1989062759,7.424104684626205e-06,0.0002609242016679,0.16104570357262,10,,
mobilebert,12,22,81.9774011299435,82.21343873517786,94266163,8.956362794857927e-05,0.0012275314236738,0.0303323813334243,7,,
mobilebert,12,23,67.79661016949153,65.49971767363071,1141131704,7.633445445097635e-06,0.0011569206407542,0.1484217029371867,4,,
mobilebert,12,24,76.10169491525424,74.30830039525692,807255964,5.11151862692222e-06,1.6710558832335263e-05,0.1788733287431239,7,,
mobilebert,12,25,81.35593220338983,81.19706380575946,1420053855,7.847140869721998e-05,0.0002757391682544,0.0332348969428389,7,,
mobilebert,12,26,73.61581920903954,71.20271033314512,222864128,7.657451147609694e-06,1.6115565291253342e-05,0.1508535079525969,3,,
mobilebert,12,27,63.559322033898304,62.50705815923207,307612582,6.474410004212103e-06,8.561000967545594e-05,0.0363839702262717,9,,
mobilebert,12,28,81.92090395480226,79.72896668548843,1315890010,1.8581033658454035e-05,4.097444177608565e-05,0.0166924653205837,10,,
mobilebert,12,29,81.35593220338983,79.39017504234896,538773215,1.6911609760090094e-05,1.674811229700725e-05,0.0275662240738584,7,,
mobilebert,13,0,80.10350776308223,79.54022988505747,533345286,4.146373862199427e-05,0.0014381802320013,0.0690255262077362,2,,
mobilebert,13,1,82.74870615296147,80.51724137931035,1650848593,5.009744477050728e-05,2.1546974467224323e-05,0.1472272716362954,4,,
mobilebert,13,2,82.51868890166763,81.49425287356321,336520408,8.070069475737757e-05,0.0298317938970445,0.1248416357509406,3,,
mobilebert,13,3,79.35595169637723,80.0,2031211792,1.3140888922648402e-05,0.0030947712298006,0.153904946798313,5,,
mobilebert,13,4,80.16101207590569,80.51724137931035,1834061064,1.6652257175107903e-05,0.0166303091119683,0.1151596088430704,6,,
mobilebert,13,5,80.96607245543416,80.51724137931035,1523535154,1.7768416772925216e-05,0.0130157961830862,0.1157889084787391,6,,
mobilebert,13,6,71.8803910293272,68.50574712643679,223991802,8.318536213227e-06,0.0669624190157658,0.1761645441800805,9,,
mobilebert,13,7,64.11730879815987,63.85057471264368,29728873,6.738823222197106e-06,0.001948620877304,0.0479984099831268,4,,
mobilebert,13,8,83.43875790684301,81.89655172413794,1732067679,7.097685643750722e-05,2.712128840002357e-05,0.0690020106663681,7,,
mobilebert,13,9,72.74295572167912,69.71264367816092,284874561,1.308378139467312e-05,0.0009746829689692,0.089029096573996,4,,
mobilebert,13,10,67.62507188039103,62.70114942528736,843066560,7.1307648547125785e-06,3.605058652856128e-05,0.1561774453150753,8,,
mobilebert,13,11,83.20874065554916,81.89655172413794,2022165001,6.394342243420819e-05,1.3449578339411647e-05,0.1791782769852102,6,,
mobilebert,13,12,82.40368027602071,81.49425287356321,641507959,2.55717603655588e-05,0.0002069688428064,0.0957860987233756,7,,
mobilebert,13,13,76.5382403680276,74.25287356321839,523646990,5.892440005745516e-06,1.2646683407382736e-05,0.0165943797698937,10,,
mobilebert,13,14,80.90856814261069,79.65517241379311,26584331,1.4015945331290814e-05,0.0017590926628399,0.1888858052782792,9,,
mobilebert,13,15,82.63369752731455,81.26436781609195,1361359873,7.189288534416703e-05,0.0001899066212394,0.0804875780035099,9,,
mobilebert,13,16,69.75273145485912,67.06896551724138,237893746,5.4885418438715735e-06,0.0174897125116724,0.0081004025078575,9,,
mobilebert,13,17,59.63197239792984,58.5632183908046,339059606,6.403377426545775e-06,0.0013375817548723,0.1119683872437992,5,,
mobilebert,13,18,83.20874065554916,82.06896551724138,1160412003,3.725639867625639e-05,1.7702810733560917e-05,0.062689730882974,8,,
mobilebert,13,19,79.700977573318,79.88505747126437,1791009177,1.763394871344487e-05,1.393529866346626e-05,0.0580120397234465,4,,
mobilebert,13,20,82.51868890166763,81.37931034482759,161542280,4.777156228558395e-05,8.794094647586677e-05,0.114441044648946,3,,
mobilebert,13,21,82.92121909143185,80.28735632183908,1181710682,2.198952362190089e-05,4.0259267964298586e-05,0.16515673336564,7,,
mobilebert,13,22,72.91546866014951,70.51724137931035,116708891,1.0074158327823924e-05,0.0012929300299477,0.1002608928314828,3,,
mobilebert,13,23,79.81598619896492,79.25287356321839,2138893103,8.978701265680641e-06,0.0004031609115158,0.1779675174581131,8,,
mobilebert,13,24,82.1161587119034,81.83908045977012,1548868841,6.927709158117612e-05,1.2180725725612989e-05,0.0339119702062811,4,,
mobilebert,13,25,41.460609545715926,43.50574712643678,919570416,8.129497176615144e-06,3.416466975021563e-05,0.0155300968941719,4,,
mobilebert,13,26,80.96607245543416,80.40229885057471,917662969,1.491459793118736e-05,0.0044321848453892,0.1002287148627142,8,,
mobilebert,13,27,81.82863714778608,80.63218390804597,234301138,1.7310923737368547e-05,0.0270212964287085,0.1009755068177199,7,,
mobilebert,13,28,82.05865439907993,80.97701149425288,2030756632,8.89231439286904e-05,0.009992453247495,0.0918194311849494,2,,
mobilebert,13,29,82.691201840138,82.64367816091954,1945807717,8.795709522337817e-05,0.0725274584586699,0.0227198299724599,8,,
mobilebert,14,0,62.89772727272727,63.31629755820556,289615838,1.0823880859197564e-05,3.35316272661817e-05,0.0951415930174792,3,,
mobilebert,14,1,84.6590909090909,82.96422487223168,1008780035,5.152841181124018e-05,0.0567652859020633,0.0944968596184743,8,,
mobilebert,14,2,79.20454545454545,77.85349233390119,295641721,9.507464791006636e-06,0.0004409774490175,0.0144896991727992,5,,
mobilebert,14,3,81.875,80.29528676888131,119558482,1.1463222939546922e-05,0.0818946666707727,0.1628563883500068,6,,
mobilebert,14,4,82.55681818181819,82.39636570130608,1820320148,8.38141196732742e-05,0.0008514415677768,0.1638295639849042,9,,
mobilebert,14,5,72.27272727272727,71.83418512208972,262829378,6.9689108800604425e-06,1.0750889857758769e-05,0.114650836591754,8,,
mobilebert,14,6,82.89772727272727,81.0335036910846,673132403,1.472947641626265e-05,2.65815402368626e-05,0.1806285625606579,7,,
mobilebert,14,7,83.23863636363636,82.90743895513913,1684766001,6.115834708976967e-05,1.6498561362499925e-05,0.0432948521116156,7,,
mobilebert,14,8,72.2159090909091,71.94775695627484,1671050518,5.786329711646477e-06,0.0011854523137807,0.0439302653366329,2,,
mobilebert,14,9,84.48863636363636,82.73708120386144,1096116610,4.383058181805919e-05,0.0005451086018171,0.1565401460663266,7,,
mobilebert,14,10,73.29545454545455,73.19704713231118,1861425977,8.005412017755168e-06,0.0230115675145823,0.172836089691465,2,,
mobilebert,14,11,83.75,83.41851220897217,1493045518,6.630235245138434e-05,1.657043795824896e-05,0.076627006375165,6,,
mobilebert,14,12,84.26136363636364,83.36172629187962,968294829,4.987951558115556e-05,0.0587815450916894,0.0094143533213239,5,,
mobilebert,14,13,84.20454545454545,83.41851220897217,1020734348,4.612275568794828e-05,0.0910514007162634,0.0895512565570802,6,,
mobilebert,14,14,81.875,82.22600795002839,1719943348,1.1277145716773772e-05,0.0134077151303502,0.092849411570591,10,,
mobilebert,14,15,83.80681818181819,82.68029528676888,1559146391,6.092491874126547e-05,0.0002535535338153,0.1216881083002579,4,,
mobilebert,14,16,84.43181818181819,83.13458262350937,833592145,6.86960270254407e-05,1.3404261691829042e-05,0.0719784320859464,7,,
mobilebert,14,17,83.4090909090909,81.26064735945485,1058576532,2.357423196172869e-05,7.489253249795089e-05,0.0396725018298379,4,,
mobilebert,14,18,79.7159090909091,78.59170925610448,2064741858,5.768121219010098e-06,0.0047043032783875,0.1575303710744635,9,,
mobilebert,14,19,84.20454545454545,82.33957978421351,655879637,2.28550899830766e-05,0.0051519422873199,0.1798021070193906,9,,
mobilebert,14,20,82.32954545454545,81.60136286201022,1610906279,1.276771966842215e-05,0.0014970968154168,0.0023126467647547,9,,
mobilebert,14,21,83.57954545454545,82.39636570130608,1958199044,8.438169519958753e-05,1.8486523329237647e-05,0.1208723825678345,10,,
mobilebert,14,22,83.63636363636364,83.70244179443498,121633615,7.660907305002401e-05,0.0033864755959857,0.0421352206578584,9,,
mobilebert,14,23,81.93181818181819,80.12492901760363,1632388069,1.1868012035761558e-05,0.0106910273644794,0.1390047999162857,8,,
mobilebert,14,24,83.75,82.56672345258376,697344428,4.060517333412096e-05,0.0007222237885459,0.0486401786544701,9,,
mobilebert,14,25,82.67045454545455,81.99886428165814,1461243018,9.305989927365488e-05,0.0093120967121052,0.002907734927558,2,,
mobilebert,14,26,83.75,82.793867120954,816549761,2.5413932588114523e-05,2.471851102564958e-05,0.1958626112843373,10,,
mobilebert,14,27,81.64772727272727,80.29528676888131,1210590022,3.3323598368510264e-05,0.0718023182409574,0.1487828665808056,2,,
mobilebert,14,28,83.92045454545455,82.05565019875071,386376238,9.816741397481608e-05,0.020111360514192,0.0196882212337233,8,,
mobilebert,14,29,83.86363636363636,83.75922771152754,923601398,6.900386325906989e-05,1.845865183971108e-05,0.0313134865992972,5,,
mobilebert,15,0,70.61797752808988,69.96069623806851,2073476857,2.574441728903357e-05,0.0037888753740628,0.1192142468271756,2,,
mobilebert,15,1,82.02247191011236,82.31330713082538,551253942,7.824063442644765e-05,1.671439019675448e-05,0.0756816434718732,5,,
mobilebert,15,2,67.80898876404494,68.2201010668164,97338784,1.4568216255036709e-05,0.0405540809250111,0.193478009784157,3,,
mobilebert,15,3,80.95505617977528,83.21167883211679,376099249,8.269031504001214e-05,3.1604717797431774e-05,0.134552293223865,4,,
mobilebert,15,4,71.17977528089888,70.52217855137563,1548264665,7.5307530411946035e-06,0.0082261254720606,0.1495198262629422,2,,
mobilebert,15,5,82.07865168539325,84.33464345873105,1165620534,8.11210378230096e-05,0.0009735165498319,0.1048394162954577,8,,
mobilebert,15,6,81.17977528089888,82.8747894441325,1756290349,5.147803408996496e-05,0.006520046544165,0.05903206793978,5,,
mobilebert,15,7,78.76404494382022,78.21448624368333,803104869,1.404153440027689e-05,0.0008204471906342,0.109313122716309,5,,
mobilebert,15,8,81.51685393258427,82.93093767546323,497002104,5.09728760854135e-05,3.400428611840247e-05,0.1676578943859125,7,,
mobilebert,15,9,81.96629213483146,81.75182481751825,967253728,3.230609872849357e-05,0.0144195141737726,0.1494141248097909,10,,
mobilebert,15,10,50.61797752808989,49.8034811903425,2069429571,1.346106148142442e-05,0.0001503442669222,0.0971210639117081,3,,
mobilebert,15,11,78.25842696629213,77.65300393037619,682767876,6.481847789930608e-06,3.653100123249618e-05,0.1317968946962105,8,,
mobilebert,15,12,81.29213483146067,83.04323413812465,2072067286,4.787999781079266e-05,0.0480000601844595,0.0657294486461235,9,,
mobilebert,15,13,81.01123595505618,82.93093767546323,1669017846,7.928273653828862e-05,0.0111726576216766,0.0661406329590836,6,,
mobilebert,15,14,76.68539325842697,75.80011229646266,910408320,1.8272879206418377e-05,0.0333931225751731,0.1543353392584187,4,,
mobilebert,15,15,81.17977528089888,83.32397529477821,531180758,8.073398980693162e-05,0.0693117658810447,0.1243334309545987,9,,
mobilebert,15,16,81.06741573033707,82.59404828747894,342575336,2.651003975480652e-05,0.0001243644028771,0.1586221056157059,8,,
mobilebert,15,17,81.34831460674157,82.48175182481752,1883042502,5.157081234079288e-05,0.0063638355548634,0.0974089632794462,10,,
mobilebert,15,18,78.20224719101124,78.15833801235262,1829652269,6.28104467706188e-06,0.0235712614620695,0.1724025258144423,10,,
mobilebert,15,19,62.07865168539326,59.57327344188658,866823434,1.505135729953812e-05,0.0002206535146562,0.040144867706784,6,,
mobilebert,15,20,69.8314606741573,69.62380685008422,200787698,2.1631937261291422e-05,0.0021237411262,0.0838198475968651,7,,
mobilebert,15,21,81.51685393258427,83.15553060078608,1063657700,7.23189659265685e-05,1.6931170470639972e-05,0.0908647165762117,10,,
mobilebert,15,22,81.79775280898876,82.76249298147108,149247984,5.83024206302292e-05,0.000882569363325,0.0577496094021351,8,,
mobilebert,15,23,62.69662921348315,64.06513194834363,1455828784,5.0929552019095175e-06,3.6636122880829474e-05,0.0977442680912868,9,,
mobilebert,15,24,80.84269662921348,82.8186412128018,1603124254,2.4384141364149464e-05,0.0001177780141884,0.0484682893715486,7,,
mobilebert,15,25,75.84269662921348,76.02470522178551,947635647,8.794817938948317e-06,3.789069917772359e-05,0.1105462594473309,4,,
mobilebert,15,26,78.65168539325843,78.5513756316676,369984706,1.2832311568679902e-05,0.0356920230958417,0.1706047646810072,6,,
mobilebert,15,27,77.64044943820225,77.93374508702976,357207227,9.12639637298235e-06,0.0001809548344086,0.0539186773191269,7,,
mobilebert,15,28,60.28089887640449,61.3700168444694,152697076,1.2687474049186975e-05,0.0179728686912664,0.087541742163061,6,,
mobilebert,15,29,81.01123595505618,82.70634475014037,319533424,9.434247636648409e-05,0.0126134612738666,0.1039964669286226,9,,
mobilebert,16,0,82.57448004496908,82.75280898876404,1909915354,6.492796686113605e-05,0.048811415627429,0.1892730871003889,2,,
mobilebert,16,1,81.95615514333896,83.03370786516854,260956530,2.915022730479357e-05,1.6604598631417246e-05,0.0608148816942192,8,,
mobilebert,16,2,69.08375491849354,71.17977528089888,1113359681,5.689476005171248e-06,0.0001037409143817,0.0098673443811752,9,,
mobilebert,16,3,78.41483979763912,79.6067415730337,1522805194,6.105870183078852e-06,0.0338603695133592,0.0249926552259329,9,,
mobilebert,16,4,81.22540753232153,82.41573033707866,1129317254,3.080355766234264e-05,0.0022274796841606,0.1040287927870767,3,,
mobilebert,16,5,81.00056211354693,82.75280898876404,695484789,1.5015376231524313e-05,0.006032817524265,0.128464371574189,8,,
mobilebert,16,6,82.79932546374367,83.65168539325843,1876079653,4.260135836203582e-05,0.001079522457836,0.1921317279541399,6,,
mobilebert,16,7,80.32602585722316,81.91011235955057,365886317,2.9725161138223124e-05,0.0023804394091391,0.1711995202707834,3,,
mobilebert,16,8,65.71107363687464,68.48314606741573,1408239909,6.281346220733892e-06,1.745852413948626e-05,0.0495247517511282,7,,
mobilebert,16,9,80.21360314783587,81.34831460674157,1281960068,2.3551724426085825e-05,0.003774373314008,0.1804251727275435,3,,
mobilebert,16,10,82.51826869027543,83.59550561797752,492652844,2.867302771927206e-05,0.0004180442022423,0.0279912546358763,10,,
mobilebert,16,11,78.07757166947724,81.01123595505618,1536732512,2.899410566748024e-05,3.611459696344043e-05,0.1953955888978824,2,,
mobilebert,16,12,82.79932546374367,83.20224719101124,491822594,8.150946647722238e-05,0.0002174694022542,0.1228213360059489,8,,
mobilebert,16,13,81.84373243395166,82.35955056179775,810143792,6.67213621645874e-05,0.0241338812327129,0.1973568168693923,3,,
mobilebert,16,14,82.18100056211355,82.86516853932584,1582949995,1.3490091102090896e-05,0.0106229102726071,0.15462513058659,10,,
mobilebert,16,15,78.07757166947724,80.0,109043786,1.1611735767827972e-05,0.000299159812609,0.1190887185440232,4,,
mobilebert,16,16,77.17818999437887,78.14606741573034,1478612021,5.038138797322799e-06,0.0937540608362498,0.023941467665048,10,,
mobilebert,16,17,70.37661607644745,72.92134831460675,1720345482,5.172496821827112e-06,8.543243225681102e-05,0.0467241720620797,4,,
mobilebert,16,18,80.55087127599775,82.69662921348315,1606732770,8.317969757047492e-05,0.0002978205144737,0.1139400529412533,2,,
mobilebert,16,19,81.16919617762788,82.58426966292134,954852974,1.928946246872213e-05,0.0092259330699743,0.0883709114196927,5,,
mobilebert,16,20,81.50646430578976,83.20224719101124,1311013092,2.6239329910900587e-05,0.0001273211672625,0.0333781006320387,8,,
mobilebert,16,21,81.16919617762788,83.14606741573034,1154699518,1.9175118335015332e-05,0.000205106238908,0.0798422914922042,7,,
mobilebert,16,22,79.87633501967397,81.96629213483146,491355636,2.274472643861871e-05,0.0484926342752352,0.1278365452034762,4,,
mobilebert,16,23,80.83192804946599,82.13483146067416,1286811636,1.2886170980564718e-05,0.0012234878633577,0.0979188792147233,10,,
mobilebert,16,24,67.0601461495222,66.74157303370787,994506820,1.1023578165531289e-05,0.0062431133435525,0.0845349437170447,3,,
mobilebert,16,25,69.98313659359191,68.98876404494382,1610626008,5.996862672596437e-06,0.0010019630185599,0.1884155756095593,9,,
mobilebert,16,26,77.62788083192805,79.21348314606742,2023744936,7.2218279195635e-06,3.671233486516557e-05,0.1379935017936525,8,,
mobilebert,16,27,82.18100056211355,82.52808988764045,1712914372,1.9952799610884868e-05,0.0002429106818269,0.0415363722060327,10,,
mobilebert,16,28,75.32321528948847,77.52808988764045,1796805452,1.6295468675463347e-05,0.0002713920731061,0.0265674721098148,2,,
mobilebert,16,29,79.14558740865655,81.51685393258427,1174674370,3.6922422339783e-05,0.0049142468754653,0.1353458516245525,2,,
mobilebert,17,0,72.33314318311466,70.50770108385625,1095873741,6.029931184374326e-06,0.0182910610235763,0.1180377006015033,3,,
mobilebert,17,1,81.6314888762122,80.14831717056475,2079788915,3.511846355051847e-05,0.0065754244639579,0.1947958110535154,3,,
mobilebert,17,2,64.97432972047918,64.5750142612664,272174734,8.372471217928571e-06,0.0179785076797307,0.1824967507292593,5,,
mobilebert,17,3,81.1751283513976,79.57786651454649,957791842,1.8739961025200098e-05,0.0132969089663987,0.1149879851274688,6,,
mobilebert,17,4,83.34284084426697,82.14489446662864,1693001152,2.3434825875932136e-05,0.0013321169204714,0.1670570929441179,9,,
mobilebert,17,5,82.08784940102682,81.06103822019395,1709336567,1.4641129765514334e-05,0.0014641798126022,0.1070254388770152,10,,
mobilebert,17,6,81.91671420422134,79.63491158014831,1574182781,2.1035031222240065e-05,0.020200515336903,0.1994753586236217,4,,
mobilebert,17,7,65.08841985168283,63.94751853964632,304115566,5.573564083701797e-06,1.7747887223437487e-05,0.1139350317762976,7,,
mobilebert,17,8,81.85966913861951,81.1751283513976,1540315483,1.892199463341574e-05,0.0903751221993005,0.1680213520104435,10,,
mobilebert,17,9,80.20536223616656,79.3496862521392,846462536,3.13870088512409e-05,0.0336180717026639,0.027876055138538,2,,
mobilebert,17,10,72.50427837992014,70.6217912150599,783171100,6.852501083593892e-06,0.000104623248828,0.175424737760116,3,,
mobilebert,17,11,82.03080433542499,80.09127210496293,1578645707,3.868794547850259e-05,0.0064833923182998,0.0019420555782313,10,,
mobilebert,17,12,82.20193953223047,79.74900171135197,1599109521,1.48695837954929e-05,0.045336625111142,0.0634286406081288,9,,
mobilebert,17,13,82.77239018824872,80.09127210496293,2136116886,1.718927147769855e-05,0.0001496887684814,0.0940552177992445,9,,
mobilebert,17,14,83.28579577866515,80.77581289218483,1147158865,2.2194789632905667e-05,6.605616916794873e-05,0.0319705699224605,9,,
mobilebert,17,15,79.29264118653737,76.89674843126069,1945830443,7.012373466765643e-06,1.2956814360033476e-05,0.0008783693979809,9,,
mobilebert,17,16,82.54420992584141,81.85966913861951,2077434693,8.325815826123274e-05,0.0074343875407334,0.1924841332417676,4,,
mobilebert,17,17,49.05875641756988,47.63262977752424,725181527,7.052984290025995e-06,0.0001649791476885,0.0359628782271719,5,,
mobilebert,17,18,82.25898459783228,80.26240730176839,472120065,3.64148841045911e-05,0.0004970167491552,0.1551477923144056,3,,
mobilebert,17,19,61.03822019395322,59.49800342270394,1442310122,7.47222070482126e-06,0.0012336462221023,0.0793194732790781,6,,
mobilebert,17,20,83.28579577866515,81.00399315459212,1755864332,2.3938271783140715e-05,0.0043465232845846,0.130647910143241,10,,
mobilebert,17,21,82.48716486023959,80.43354249857387,1510272958,2.306916001345669e-05,0.0135857459995217,0.0072737992626265,8,,
mobilebert,17,22,79.97718197375927,78.49401026811181,1239300776,1.014562012986953e-05,0.0067098195540772,0.1112986566239699,5,,
mobilebert,17,23,78.2658300057045,76.89674843126069,1926026537,1.2904432495327794e-05,0.0389298031816234,0.1647251079602556,7,,
mobilebert,17,24,83.11466058185967,81.00399315459212,1256792221,5.204548556030199e-05,0.0002889103979254,0.1383474713291927,9,,
mobilebert,17,25,83.8562464346834,82.03080433542499,1654880264,9.01560399160759e-05,0.0001847756467445,0.1865409412425172,9,,
mobilebert,17,26,82.31602966343411,80.66172276098118,642358166,3.670819890823307e-05,0.0201530966121247,0.0666776794218231,3,,
mobilebert,17,27,74.10154021677126,71.70564746149458,1972106501,5.861388193983363e-06,2.088205877734277e-05,0.0361725294390768,8,,
